Retorno_Anual;Volatilidade;Sharpe;Pareto_Eficiente;Peso_AAPL;Peso_AMZN;Peso_BRK_B;Peso_GOOGL;Peso_JNJ;Peso_JPM;Peso_MSFT;Peso_XOM
0,242529;0,226465;1,070934;0;0,19062759858168624;0,030432473113298695;0,06323994292655366;0,10243415444547056;0,12382712761462764;0,08236812436842066;0,2167148655496288;0,19035571340031374
0,178021;0,201566;0,883192;0;0,06127732813723195;0,16785271591634054;0,12112870224611906;0,13132308164065173;0,27286416276262193;0,02699123043951174;0,027131604515706738;0,19143117434181625
0,246478;0,269401;0,91491;0;0,23454804946790092;0,41396832831724506;0,010338693084532943;0,1566729301053732;0,024767363118020854;0,11113377535188972;0,026841695461038186;0,021729165093999078
0,249751;0,249066;1,002749;0;0,0022817208633353014;0,18541876766107332;0,08288996739750307;0,020713486556417863;0,07265516350893073;0,034489231624981166;0,5296745454770122;0,07187711691074633
0,189646;0,234319;0,809352;0;0,03079135784030189;0,13878183153657533;0,079057508362817;0,09383476892170348;0,07657052632090647;0,2214221966666953;0,01757285583072663;0,34196895452027415
0,272704;0,251001;1,086464;0;0,19478894545124067;0,09742698797043765;0,11898290023021468;0,11467242462500457;0,006593501103673504;0,02694806997280892;0,35682955126802113;0,08375761937859877
0,181292;0,224499;0,807536;0;0,055039252043598136;0,16621703914763386;0,08607304330601777;0,00153408529766095;0,15429883447348108;0,15254755084411326;0,02089822148341261;0,3633919734040824
0,250682;0,250218;1,001856;0;0,05531873846261752;0,13356467827375434;0,026595948863983813;0,20176333846835737;0,10272803014439363;0,09507926657903952;0,3828532746412014;0,0020967245666523777
0,223367;0,22333;1,000165;0;0,13658539923613258;0,07236939990610848;0,3651810376668431;0,07603307609789615;0,004865792788800422;0,004438857458803807;0,18336004068884967;0,15716639615656575
0,200425;0,220327;0,909669;0;0,02495175244680119;0,056572903828359215;0,03953342260486156;0,20081273580218295;0,17604902530565134;0,24248463256803646;0,11834394142428614;0,14125158601982113
0,211228;0,235228;0,897974;0;0,025641890876501663;0,18609224707679345;0,1291564744263097;0,34447737542510976;0,08864585399740373;0,009317077431410603;0,0952296046907603;0,12143947607571062
0,238616;0,231507;1,030708;0;0,035767845571562054;0,07201231785782963;0,13115190661500106;0,06734308321280451;0,0675365507083563;0,02052544356149014;0,40614116438479486;0,19952168808816131
0,183741;0,221161;0,830801;0;0,0001971601795652811;0,22989368641050006;0,21333483486596916;0,0015495371078578033;0,0731154776694532;0,14789302139664104;0,09552881963152887;0,23848746273848465
0,167691;0,198745;0,84375;0;0,07753777418593166;0,02337594413977183;0,5242807267536856;0,03877355007046035;0,1769569946986073;0,021616642495234952;0,05582627792268328;0,08163208973362528
0,235289;0,234283;1,004293;0;0,04098363730980877;0,1147577163188428;0,03282476222384656;0,15717760769877304;0,20921640911100634;0,012376549141637936;0,3933576398508788;0,03930567834520598
0,220772;0,240257;0,918899;0;0,04606375814187865;0,1953213853618955;0,11409953630463071;0,124817180411277;0,02473899498451172;0,2955715015239232;0,17314711470062102;0,02624052857126215
0,20508;0,226673;0,90474;0;0,07303495790701206;0,2592830263755085;0,13099903452404277;0,01793375965029102;0,07273080132844727;0,04334479641116834;0,11362157971824083;0,2890520440852892
0,198959;0,210314;0,946009;0;0,07862857473096414;0,07791860956283275;0,32341456212062647;0,11776412081072433;0,11456670009285111;0,04166034963589965;0,1283719279275056;0,11767515511859591
0,194022;0,242903;0,798766;0;0,047412092186077774;0,4386125014001442;0,20031812652346417;0,12984530635988673;0,07227975552176982;0,05814151082470833;0,01917157048631451;0,034219136697634586
0,21035;0,221625;0,949127;0;0,16395199545028608;0,06666766319157831;0,23587145285699251;0,017647653362238655;0,07827797351920529;0,11479475669749613;0,08020108289116845;0,24258742203103462
0,298173;0,253848;1,174612;1;0,5421476879312157;0,014629160745463277;0,01654219083962542;0,016592627359270026;0,13583556454022214;0,05540897106735823;0,15705439483831743;0,061789402678527824
0,237452;0,241487;0,983289;0;0,16307879404075157;0,2425300431331582;0,1311740978878825;0,12802072736717804;0,01524993260877433;0,08732690257042562;0,13028531743535401;0,1023341849564756
0,221175;0,226336;0,977201;0;0,24769945739369176;0,2540982980976798;0,1849899100587875;0,05043974972323192;0,13544417541673648;0,05392651431637337;0,028382371116256935;0,04501952387724235
0,21035;0,246019;0,855014;0;0,009972173006117665;0,05461494890872012;0,08366470092387228;0,42157886079049367;0,05094148306434367;0,31531017101227876;0,03520789425069995;0,028709768043474148
0,23945;0,234277;1,022079;0;0,14305031966516832;0,21818831355060858;0,008862962576878878;0,048830625354398284;0,11888138688692947;0,07856909797197853;0,24372502178520633;0,1398922722088316
0,192989;0,225766;0,854818;0;0,01657426335619092;0,21324296132671797;0,03286681289473272;0,12456054943982413;0,1435465533102719;0,313040025315757;0,0654476361470381;0,09072119820946728
0,207269;0,212006;0,977656;0;0,046480767307113584;0,12923090639280874;0,07095197835673044;0,06561335167663124;0,2204742330420794;0,005866889876874017;0,24355618958320105;0,21782568376456157
0,233711;0,249631;0,936224;0;0,05956477274695891;0,056846323014524774;0,037893626952222065;0,43413690991776865;0,009943349493009668;0,07527198217698816;0,09658315110133431;0,22975988459719338
0,246604;0,242209;1,018143;0;0,18428548690652907;0,1255767797992271;0,015109365367877426;0,056923279929325284;0,018181816001381704;0,25913657357779946;0,16843955685304837;0,17234714156481165
0,231845;0,239858;0,966593;0;0,20511636775998915;0,13735417412484738;0,03155222795165773;0,07767857472655768;0,02859247690186554;0,2506292435247354;0,03390981505499141;0,23516711995535572
0,224827;0,236704;0,949824;0;0,20336174566173656;0,10610820191517735;0,0250715598825305;0,06523632921646202;0,0665743227741928;0,20798164125139995;0,020836573668036283;0,30482962563046445
0,213924;0,211567;1,011139;0;0,23692829472873125;0,03412787649450384;0,21022209833394923;0,18277397927237943;0,22823517281841266;0,034662061950342334;0,02838672882275099;0,04466378757893032
0,232405;0,25283;0,919215;0;0,06017345989890993;0,20849216397323567;0,17690188597958506;0,34297998775206384;0,007981473924192758;0,0015355094016635768;0,1586697970786632;0,04326572199168578
0,247116;0,246017;1,00447;0;0,07116104335065232;0,13851677601590257;0,01891028523258316;0,1801260307548897;0,06882922439465816;0,17530481544721394;0,314305598699893;0,03284622610420712
0,237312;0,223031;1,064033;0;0,2648339076718864;0,0749841959141436;0,2540495839936102;0,023080749962778327;0,09196124493684425;0,05127804706699833;0,1475129875917716;0,09229928286196722
0,205854;0,229973;0,895121;0;0,09738372155457;0,3485292422773377;0,0675734024021899;0,03546215083313716;0,13371342766023697;0,1396358007094535;0,08253363217557;0,09516862238750494
0,233969;0,219447;1,066176;0;0,25220086385062873;0,1037280982474364;0,009215273568958486;0,01874518580199296;0,2918609939184792;0,10191960772028084;0,19385264568012836;0,028477331212095062
0,23528;0,22808;1,031566;0;0,1514284446770973;0,13996666851051032;0,03903652083966563;0,08948795472490834;0,11039361915559619;0,07336225607505752;0,19629046752085824;0,2000340684963064
0,216022;0,216847;0,996198;0;0,23405999994763116;0,200273518134645;0,08243779500436517;0,05913986520911168;0,21915727107434935;0,08294822707923885;0,03482409101587653;0,08715923253478233
0,17979;0,200019;0,898861;0;0,016627407001938342;0,12787199660710977;0,04449389497211158;0,03282476370256737;0,3407731612254809;0,1630446306777509;0,1681248746233906;0,1062392711896506
0,234679;0,244063;0,961551;0;0,1553852979979343;0,12105099822044336;0,07765160162963096;0,2761243144275684;0,018085130569840714;0,24415312414048213;0,0436393801234873;0,0639101528906129
0,188005;0,221271;0,849659;0;0,006487034645263838;0,03847913355162817;0,04679877630441119;0,30096799982050815;0,1831218747087046;0,1680892666619898;0,021217359678464484;0,23483855462902986
0,185705;0,20852;0,890582;0;0,048490178057345935;0,1523227396445834;0,019445178351071516;0,05623100530302458;0,2697745171605364;0,234379384662079;0,0918333615094034;0,1275236353119559
0,227044;0,243236;0,933433;0;0,0461288434609014;0,303934362020436;0,22873209324192398;0,02281868502863183;0,028539493360828443;0,027279231878166513;0,3062495204794414;0,03631777052967048
0,207567;0,214399;0,968134;0;0,10324246268884162;0,07229529559747384;0,1309142010245568;0,20068603972140986;0,18898091241151238;0,11864353269224816;0,10220078755593946;0,0830367683080178
0,244053;0,238388;1,023764;0;0,2483258128997138;0,050390112723540506;0,03765915154244572;0,17056861598496065;0,05592993761451368;0,23546443464601538;0,049835931342699494;0,1518260032461107
0,185212;0,200887;0,921974;0;0,0047952066110259015;0,050597829705369565;0,04367617558475101;0,17624518316887686;0,3545574737498615;0,06418316130663151;0,1809740014027701;0,1249709684707134
0,256047;0,242202;1,057162;0;0,34093049344948145;0,1659908327390413;0,008032116681874604;0,12442521982212291;0,07637222911671968;0,0016506259172798608;0,028827510567817478;0,25377097170566276
0,227212;0,232695;0,976439;0;0,2519903772887738;0,15516051526467559;0,3875091500406669;0,15893428005029805;0,0009923388386337342;0,032841678410951605;0,003009242469869031;0,009562417636131278
0,193234;0,225227;0,857951;0;0,021873107640039937;0,062020163682874115;0,16657042849243478;0,17537897633719263;0,08481189589224791;0,2332353501745117;0,06139863520317081;0,1947114425775283
0,193652;0,238656;0,811429;0;0,05312418332572217;0,02849564455483704;0,21783701037625205;0,04308849100113366;0,0614381457013528;0,035001365014564426;0,09542429554755934;0,46559086447857856
0,195644;0,249288;0,784811;0;0,004929617259509084;0,4389059338280853;0,0007503309291323432;0,08638913058679189;0,03522065001383085;0,27010750406301126;0,009906378715328278;0,15379045460431104
0,207466;0,219856;0,943642;0;0,07353563437736571;0,03019465451577005;0,31093530423134375;0,05158819484686681;0,05327779160277588;0,06769340727527097;0,18596682425263655;0,22680818889797028
0,174523;0,202492;0,861876;0;0,0027909771173894567;0,0435164542017177;0,08860820047788166;0,06340181009793427;0,338771110105529;0,24355957646034257;0,1545166120249897;0,06483525951421552
0,208631;0,220316;0,946959;0;0,1273132480051789;0,19585216875671405;0,09535692012336922;0,161974984292664;0,1459428346645489;0,089506314994075;0,03949937010697453;0,14455415905647534
0,190534;0,220816;0,862866;0;0,03121457701292436;0,20369174035275386;0,21994459099488037;0,23265705909565662;0,08628312188075285;0,028804601357669542;0,014154288530248743;0,1832500207751138
0,205155;0,207747;0,987522;0;0,1597738525762305;0,0773361151208792;0,011441577777455384;0,20078015520138492;0,33215061055474104;0,04175157801551528;0,06640082984007263;0,110365280913721
0,219265;0,232175;0,944396;0;0,08868109294675335;0,22849917899026534;0,008116985831712902;0,057815212420374795;0,07831493716662875;0,14687266446635122;0,13783841210627137;0,25386151607164215
0,256176;0,251678;1,017875;0;0,07070590906351489;0,17503466134612744;0,0549173676292387;0,05406638285281693;0,02878647709177766;0,16800059663776187;0,4193063186265495;0,029182286752213064
0,219938;0,259986;0,845964;0;0,008183086697911556;0,23944123294876202;0,13714701341176128;0,4549009352665832;0,04117459915760136;0,010436474520597339;0,09606128109053069;0,012655376906252626
0,161099;0,201062;0,801244;0;0,04285079389803518;0,01900932096784827;0,0358267342553816;0,015841572848653323;0,43440953541714705;0,046095430855030456;0,0828426159322966;0,32312399582560747
0,218678;0,217945;1,003365;0;0,10112437036753764;0,08604499093787661;0,10931300915745633;0,15780214064307813;0,1878394514789418;0,09199729624453182;0,1973443155347386;0,0685344256358391
0,248402;0,26157;0,94966;0;0,034625105027332986;0,22613346829347666;0,08313644961106992;0,25225806694184644;0,004371134499135059;0,05402435555896531;0,31482811056248156;0,030623309505691993
0,229546;0,230941;0,993958;0;0,19646037722306148;0,21290369264646325;0,14795183474148496;0,057384576125984896;0,07203694717710896;0,14096354388707052;0,10348710606744303;0,06881192213138285
0,242069;0,231219;1,046926;0;0,34403746713691746;0,09875391806188835;0,316429098126898;0,005043024769832366;0,012766457531058057;0,051239387135428416;0,04146445813322202;0,13026618910475507
0,197733;0,269613;0,733396;0;0,027981304957524426;0,5967005638295859;0,06047953988373422;0,08953404275620867;0,05133797472519724;0,13839839444995292;0,009655697690219282;0,025912481707577487
0,260983;0,251419;1,038037;0;0,30154551566301824;0,04544458229943179;0,05912618814859339;0,34675137504836506;0,021564195375996128;0,126665663562993;0,005137256817433195;0,09376522308416924
0,214649;0,246172;0,871946;0;0,10793885836459864;0,008489239180863622;0,19709488448199938;0,2159881556998324;0,009972374208293172;0,4208680602204829;0,031750250270005616;0,00789817757392429
0,165564;0,20445;0,809801;0;0,000751775314299692;0,0777129577273968;0,14706081657355516;0,05974775881418019;0,2681934910401013;0,18659997467039788;0,06378721929309891;0,19614600656696998
0,26517;0,238346;1,112546;0;0,4127821258395062;0,014295757920680944;0,053461055087437495;0,09104881647463799;0,10081710645976502;0,11430227111289885;0,052310853878952325;0,16098201322612107
0,263473;0,246148;1,070383;0;0,14825414973805054;0,12341595263881243;0,017284478499934718;0,09275762486100457;0,0630311723218386;0,09666055810374789;0,36486001857652334;0,09373604526008802
0,190388;0,214091;0,889284;0;0,0022393164344852766;0,09188930415764236;0,2733101337820088;0,2408640141811293;0,11456153781262456;0,04570646700676294;0,09950946382071454;0,13191976280463233
0,274009;0,248909;1,100839;0;0,4504545872435101;0,051954535604160614;0,05958243235590718;0,033998648672804006;0,022007812675163854;0,08428746415494284;0,034343711369100326;0,2633708079244111
0,232657;0,224228;1,037591;0;0,1319866919634315;0,015215836690490033;0,2479387265199547;0,01032013502965814;0,06230233787729512;0,09432295717062862;0,2906256197056873;0,1472876950428547
0,200086;0,230826;0,866828;0;0,003788252253049551;0,1250395157209603;0,06908969026278614;0,3322289050439394;0,09023123349995514;0,1608855868331226;0,03219568287972583;0,18654113350646112
0,21503;0,23016;0,934261;0;0,14400196948711635;0,26447999123066124;0,0038817889334871736;0,06693664349439264;0,12825395274427842;0,011282195838849847;0,0596432615250383;0,32152019674617605
0,241113;0,265027;0,909768;0;0,05039636243378012;0,3720470563295372;0,005150523106477972;0,11136118909425198;0,07656674426438659;0,06110276826386593;0,31115349265716685;0,012221863850533313
0,24048;0,23803;1,010292;0;0,2115766218015236;0,10985607693244064;0,02802033946565931;0,21681735934988283;0,052430883725379004;0,15734719234008587;0,04602831285870691;0,17792321352632195
0,217777;0,213945;1,017913;0;0,29743196135048694;0,04467089954109091;0,30816449101521426;0,0623999076835969;0,15598220675646607;0,05484994529235607;0,006540800013987779;0,06995978834680092
0,196966;0,220103;0,894879;0;0,10453136923609765;0,08933591442241733;0,09466847016248617;0,03870294938759612;0,157162224019312;0,1656739626286946;0,060259203586604804;0,2896659065567913
0,189196;0,208602;0,906972;0;0,14882294529857346;0,17987596301373038;0,04680085188324808;8,815383485084587e-05;0,2889269551414679;0,24902893759314895;0,018942314398076036;0,06751387883690414
0,212675;0,219495;0,968927;0;0,1993464659685801;0,19439663220096384;0,36244260624431657;0,027825440753079154;0,10347233225059295;0,018831021014476028;0,09088284343165091;0,0028026581363405014
0,237443;0,228971;1,036998;0;0,29825081175710777;0,09771155671686318;0,24740047037102222;0,008061452911743703;0,033677769820133825;0,03918464170518875;0,06379932348212876;0,2119139732358118
0,210369;0,210495;0,999403;0;0,0917634575267395;0,04299791290300366;0,012618657867850937;0,015553879518487884;0,2680241376965;0,110497165625065;0,2432322453201049;0,21531254354224819
0,183806;0,213455;0,861101;0;0,037364947756944676;0,03961070313344959;0,3616894784250595;0,32819254898933703;0,12199323614227764;0,020702022966565686;0,003126948006657431;0,08732011457970833
0,19906;0,255572;0,778882;0;0,0013374559188194849;0,0377428661945585;0,0785097612648564;0,018685785703547775;0,015897056540798645;0,3273359025401411;0,1271202560980607;0,3933709157392174
0,262119;0,256712;1,021061;0;0,06652922044917695;0,17723348417098003;0,035903681665619365;0,15100227554705908;0,021757099727117743;0,00032651586377512964;0,42035347127653333;0,12689425129973828
0,273029;0,243267;1,122346;0;0,30384802352654683;0,047172827910228074;0,046123720067797726;0,05944820562889577;0,14217773345574466;0,09688242974216006;0,3013544172574232;0,002992642411203634
0,24252;0,227888;1,064205;0;0,29705660000955225;0,09670574389308396;0,0479314153754481;0,17224155956030965;0,16962926906512824;0,03553889725784991;0,05439037828224106;0,1265061365563869
0,173426;0,228427;0,759218;0;0,03913628520814567;0,028448508873251843;0,011973396649259732;0,0003263667639472375;0,26167469052074094;0,21395325393181025;0,04921415897865585;0,39527333907418855
0,245988;0,238975;1,029347;0;0,1176104267724987;0,007493028986498315;0,013154132995393586;0,2602871741453918;0,10443938608623592;0,19458369493903524;0,24003464875121336;0,06239750732373307
0,181997;0,208232;0,874011;0;0,025335139760881135;0,10624471307681632;0,03508790586011805;0,10653311083173822;0,2691952587611217;0,06406578347038223;0,09290108699210232;0,3006370012468399
0,167161;0,19688;0,84905;0;0,05511769741980045;0,08357900895895001;0,07432561644717259;0,1370958824062332;0,3668950472981602;0,015130732276694338;0,013858324349571955;0,25399769084341706
0,186456;0,209226;0,89117;0;0,06975964422367426;0,14368104337378093;0,023971351838721847;0,17442189077328282;0,2544272073214787;0,0997137111664343;0,011057844650146767;0,2229673066524803
0,269306;0,265762;1,013334;0;0,25476583596597957;0,2251586240857913;0,006062229725395663;0,25990130682817253;0,02404877071936781;0,04074874393838043;0,13943936810730492;0,04987512062960771
0,206061;0,209428;0,983922;0;0,1487238640078973;0,12865520738233407;0,015721035891521233;0,1465774634121805;0,35388115676732596;0,024129630787322467;0,12485044487171411;0,0574611968797045
0,160271;0,189106;0,84752;0;0,08128281097086182;0,04467478904180369;0,057734073401861555;0,0038745772377560017;0,5273144686579094;0,12946456504699871;0,0917282520656835;0,06392646357712539
0,22988;0,232615;0,988243;0;0,14074024749979724;0,08682345251733904;0,08100198235435997;0,11320684207738858;0,05863322345644875;0,0360418965472713;0,14766246333748495;0,3358898922099101
0,2283;0,236149;0,966763;0;0,016118871331089277;0,0032346347735750193;0,027547097034911393;0,37885527062833374;0,17150628584659586;0,08805358642861665;0,25741206193936733;0,05727219201751084
0,284502;0,251685;1,130386;0;0,48023272970806763;0,041248846066597795;0,03226125683841872;0,11928907028222963;0,0557639518561802;0,1155602008452372;0,04270801689006901;0,1129359275131997
0,175779;0,199074;0,882982;0;0,0275382956581827;0,004465784738421813;0,20759251529766426;0,18329672505290037;0,30162163894384536;0,10760818221455327;0,09799112077384518;0,06988573732058705
0,215831;0,244776;0,881748;0;0,017609527238706398;0,027443042927270567;0,0447068440004519;0,28894138727022695;0,024844479706603907;0,33520015390567715;0,09677915121476312;0,16447541373629995
0,159978;0,206349;0,775279;0;0,023849079208594498;0,06398510990311371;0,6497806534820055;0,06318125145580016;0,07181115148892925;0,04494748034921561;0,02821618783243908;0,054229086279902194
0,189202;0,208376;0,907985;0;0,16498392321419764;0,09750809586470209;0,12948067253501325;0,020945102587294616;0,2599720572952306;0,24598539621630716;0,0035024578019451635;0,07762229448530959
0,201762;0,237795;0,848471;0;0,010404030650546297;0,22936090577062881;0,19517729020822094;0,3391609298295015;0,03938458770639478;0,08897866165742742;0,02977962756246734;0,06775396661481291
0,203651;0,236291;0,861865;0;0,05316988499589239;0,003945022255978844;0,09032405169681373;0,056413433860951406;0,1271098605188236;0,022829343570760764;0,1681762679198791;0,4780321351809003
0,231345;0,235579;0,982028;0;0,18837187948473097;0,11260366936336087;0,12522791314575848;0,06381717765204846;0,01578456254655976;0,08458624177545862;0,09335627463763217;0,31625228139445055
0,240152;0,255518;0,939865;0;0,10141319167924408;0,041195486340968965;0,14976906399892886;0,5050467497576592;0,02538174135723776;0,051336550021235355;0,10157772690917974;0,024279489935546128
0,207983;0,233832;0,889457;0;0,0019086964539320756;0,034906312711458956;0,17032338659819343;0,0037748363712691003;0,04758668155678328;0,12200107980655008;0,2600424128588655;0,3594565936429476
0,216499;0,2562;0,845042;0;0,0769764765618481;0,42178952488722204;0,005064292399770624;0,19240930662422542;0,14455103165101713;0,04031116096449277;0,09941294039734903;0,019485266514074694
0,225598;0,24702;0,913278;0;0,1534755187602364;0,03312457027068465;0,07354702116920565;0,012927886317446707;0,017263296484389862;0,3606155446387844;0,10458471821234633;0,244461444146906
0,215621;0,234248;0,920482;0;0,08594335153158772;0,04405401764005689;0,1713407943925223;0,16723362714020384;0,04711840816433583;0,32374751670895185;0,11002916980740751;0,05053311461493408
0,219949;0,224936;0,977827;0;0,04392568684794026;0,09029523795302213;0,1411427522182762;0,07159435672507392;0,08118910612574576;0,01628781878484641;0,26799859472695475;0,2875664466181406
0,186476;0,212991;0,875509;0;0,0731899961023178;0,0011319373035092474;0,04900894592156676;0,06313248074609959;0,3328896234304023;0,35241796368987127;0,12403190702073089;0,004197145785502175
0,255106;0,238431;1,069935;0;0,39495065493506226;0,12227598488182748;0,20806346337330195;0,06741107916899661;0,04965739809574278;0,08021627376524756;0,020478946889502695;0,05694619889031866
0,226947;0,2665;0,851583;0;0,2177069128425894;0,004321145167349861;0,01826688060126934;0,014928709545925177;0,057627172256077566;0,6483261412562592;0,021263589453049923;0,017559448877479563
0,225741;0,235079;0,96028;0;0,17624622729841372;0,15278296641699826;0,0023424259972312463;0,09957820761510823;0,07616362776343437;0,10435002364916715;0,04876278065126005;0,33977374060838705
0,144886;0,189479;0,764658;0;0,008383084403760566;0,04993096537964464;0,09443406622610843;0,11170003110580332;0,47545004778837885;0,1534977293811399;0,008630406418464546;0,09797366929669964
0,204009;0,233947;0,872029;0;0,054818298603329554;0,3425831621067734;0,09303897410720449;0,10274271816466003;0,12711577740446295;0,1495736879216381;0,10257527778795747;0,027552103903973845
0,241295;0,243336;0,991612;0;0,12193083018183852;0,07752014473322905;0,07970226591908687;0,3337668315074971;0,09546607436385125;0,1039893331194717;0,17798146496798953;0,00964305520703588
0,255651;0,246031;1,039102;0;0,054394456304627435;0,0686318144203268;0,03154894696528129;0,1444641884172487;0,11353035772600291;0,1008028829276376;0,46290864295273537;0,02371871028614001
0,218118;0,211191;1,032799;0;0,15868370338334128;0,0956615618610248;0,04479833458825664;0,020889561644083666;0,2699614552886415;0,10799583198152948;0,20794911703712024;0,09406043421600235
0,227428;0,246198;0,923761;0;0,013431439716088154;0,02226436323872909;0,025979294108254794;0,1951474849461931;0,00030542347831524823;0,22951195138233946;0,21276551101867577;0,30059453211140436
0,200781;0,245956;0,81633;0;0,07652439669106871;0,3923160352739937;0,059518349066382266;0,003149730549069631;0,030030031610462683;0,3434830291648956;0,0016383584658864684;0,09334006917824104
0,204794;0,238035;0,860352;0;0,007561441827832921;0,03245608282531274;0,008870060662030547;0,18879062859080428;0,08601141653555931;0,2235258896596394;0,11214263174177297;0,3406418481570477
0,205109;0,211171;0,971294;0;0,07654228783648305;0,10927756997783786;0,09217599431859898;0,07107378424873745;0,2007786789286188;0,11101909784344408;0,1734593925541528;0,16567319429212718
0,186607;0,251335;0,742463;0;0,022295179859638928;0,11044833335011807;0,023419495410081894;0,09206095864996301;0,11898312800822805;0,6194696730845132;0,003261860648891967;0,01006137098856494
0,183141;0,218423;0,838468;0;0,009704336796072065;0,06151528398209775;0,20868319442125532;0,22497900721580694;0,16169143006615788;0,27505154353697664;0,04720230389185682;0,011172900089776746
0,235847;0,24824;0,950074;0;0,006955806668691486;0,22191721914805995;0,1522006821467779;0,13924598172910382;0,04818420843528556;0,05548195773210998;0,368359563713348;0,007654580426623173
0,257588;0,242309;1,063056;0;0,21440414508980188;0,05346020697434428;0,005747761859908241;0,19578833089685277;0,057977179077477084;0,1847736171900111;0,17743752841738877;0,11041123049421588
0,258521;0,241582;1,070118;0;0,1867309859270983;0,10813816920304613;0,04198421533355305;0,16465954550079576;0,11056531430777665;0,0015921572009373066;0,2882724905460803;0,09805712198071256
0,250942;0,240942;1,041504;0;0,19494655007655318;0,205859119669989;0,056544992350778554;0,06805695851893098;0,051618468983333235;0,05732165935267156;0,2166031146859325;0,1490491363618111
0,16243;0,20463;0,793774;0;0,01188270467959656;0,08278033396488359;0,4829790379958602;0,07951539299835104;0,13537736098677483;0,1287387718489484;0,03788293324507836;0,04084346428050686
0,21143;0,213776;0,989029;0;0,20126410912837273;0,10833770221264485;0,13212491809999838;0,19506088611819217;0,2349533147623548;0,04951614447317886;0,02481415054818217;0,053928774657076003
0,216044;0,213463;1,012092;0;0,1571288843202855;0,09289356166695693;0,18637263346793906;0,012188990547628589;0,15812755430980877;0,10178370650119165;0,16969825096305727;0,12180641822313219
0,204791;0,223152;0,917719;0;0,034795275521465586;0,24396208729957278;0,021256395801495544;0,1190097277134187;0,2690405145270499;0,08050187989360913;0,21755706634183894;0,01387705290154935
0,265779;0,251665;1,056082;0;0,10756007658367982;0,0964835687868193;0,0012879290808887386;0,09252743202261757;0,07275404843646961;0,17506174493340393;0,4401540651535043;0,014171135002616648
0,220402;0,229572;0,960056;0;0,05591551359213033;0,08274942148163096;0,08559739719861018;0,21012247983310592;0,08257989502169669;0,003881206828866102;0,17452307434035005;0,30463101170360984
0,26345;0,247461;1,064615;0;0,11595477487422934;0,13987273324556343;0,028589659150850034;0,040072534072343756;0,04309652918826761;0,09056817806865576;0,4232636101192536;0,11858198128083636
0,218338;0,224449;0,972774;0;0,05115151521992273;0,07418417556064301;0,1161882188830833;0,23408661202235417;0,13905140964837007;0,11949248985709708;0,19945749155416911;0,06638808725436056
0,215994;0,235413;0,917509;0;0,01791168095521489;0,005386627660768889;0,06306061925090994;0,020934685842574505;0,08934813573570473;0,3230833327759908;0,27455159710461163;0,20572332067422472
0,21138;0,233653;0,904678;0;0,19605510329434733;0,033945213528823244;0,2215987276296695;0,052197094482101074;0,052479532972197214;0,05324466786355908;0,010576038535671808;0,3799036216936306
0,197839;0,250393;0,790115;0;0,04141352835802029;0,11579446167355253;0,1068432352554385;0,021559822437484177;0,04588392362440194;0,012748832971663045;0,09607891277394214;0,5596772829054975
0,256961;0,26694;0,962617;0;0,035661670777964324;0,01135521971077599;0,08923306609070335;0,4888452598643494;0,022737298560699032;0,02820011939445344;0,30702883253912455;0,016938533061929786
0,200453;0,220709;0,90822;0;0,06796536598014355;0,02601327374971164;0,25573138255874556;0,37894159305392344;0,16005713978834038;0,035891629272013705;0,04905440814569468;0,026345207451427027
0,257498;0,256828;1,002609;0;0,25980637596801087;0,2886397623243414;0,06368841307593646;0,12539389816774263;0,02123638838190547;0,06697785883934129;0,1171389688906149;0,05711833435210707
0,176549;0,199844;0,883433;0;0,04362305887384794;9,852340525622337e-05;0,1607871147198076;0,21698705854983;0,34390660718875654;0,1252245340390004;0,07844752263706876;0,030925580586432577
0,278569;0,246587;1,129696;0;0,5315778499969056;0,06520570199323397;0,08365160048233793;0,08393955157205;0,13655620938623583;0,0007113108329824101;0,01820631415487592;0,08015146158137847
0,239196;0,227948;1,049344;0;0,26964786268683266;0,13825156207017528;0,0637976393852572;0,05365262320772987;0,16012696556910655;0,16163747251365715;0,1116876766994268;0,04119819786781442
0,234983;0,233855;1,00482;0;0,3061891214802317;0,09480886464847242;0,1846105350626047;0,02848784077348427;0,049803269168379787;0,245213093304525;0,006071729056343916;0,08481554650595825
0,170831;0,197801;0,863651;0;0,10260363634489991;0,21719788641911444;0,051697106173732445;0,03860302851250034;0,4067676550085614;0,1323822543096066;0,017264453402395193;0,03348397982918975
0,278546;0,245215;1,135928;0;0,5211320073339718;0,016811643458840765;0,072818999043656;0,04208885064901525;0,16744821911792293;0,10868342467079002;0,0701829488945323;0,000833906831270764
0,228772;0,218456;1,04722;0;0,2325696047206019;0,06456970759806471;0,29442882509466306;0,0751167343501524;0,13007556137281479;0,007883150219175725;0,1500750695747584;0,045281347069768975
0,207506;0,246209;0,842806;0;0,08175789488022697;0,023855801835002955;0,029998125611081464;0,038812884425619996;0,07513377447493022;0,4203042154057892;0,08674444902300274;0,24339285434434632
0,211097;0,232547;0,907762;0;0,00896109762307648;0,09278122396014107;0,06822252527148054;0,3957836767354542;0,19423479196251944;0,06294034146233794;0,15482420344642644;0,022252139538563802
0,224187;0,214255;1,046357;0;0,14637526882764187;0,013737516298022315;0,07579077430461063;0,0453499309616779;0,22481043894815364;0,11931075957121556;0,2463345093332482;0,1282908017554299
